Image_ID,Root_Rot_Severity,Soil_Moisture_Percent,Root_Zone_Temp_C,Substrate_EC_mS_cm,Substrate_pH,Days_Since_Planting
plant_0792_severity_3.jpg,3,81.58,24.07,2.11,4.19,29
plant_0793_severity_0.jpg,0,48.65,18.54,1.41,6.35,1
plant_0794_severity_3.jpg,3,88.24,25.93,2.33,5.87,34
plant_0795_severity_2.jpg,2,78.12,23.59,0.6,4.63,13
plant_0796_severity_0.jpg,0,51.97,23.73,2.54,6.6,5
plant_0797_severity_3.jpg,3,81.42,25.19,2.45,5.25,27
plant_0798_severity_2.jpg,2,62.81,25.86,1.01,5.36,17
plant_0799_severity_2.jpg,2,75.16,24.23,1.41,4.28,15
plant_0800_severity_0.jpg,0,60.27,21.29,1.46,5.9,3
plant_0801_severity_3.jpg,3,78.86,21.79,2.82,4.61,26
plant_0802_severity_2.jpg,2,68.3,24.11,0.68,4.99,18
plant_0803_severity_0.jpg,0,52.5,19.19,1.43,5.3,1
plant_0804_severity_1.jpg,1,68.55,23.94,1.55,5.75,11
plant_0805_severity_2.jpg,2,82.84,20.33,0.84,6.16,17
plant_0806_severity_2.jpg,2,72.82,25.73,1.55,5.26,13
plant_0807_severity_1.jpg,1,63.74,22.43,2.16,5.44,3
plant_0808_severity_3.jpg,3,85.33,24.96,2.48,5.26,22
plant_0809_severity_0.jpg,0,54.38,17.79,1.71,6.13,2
plant_0810_severity_3.jpg,3,84.03,28.12,2.84,4.66,35
plant_0811_severity_0.jpg,0,57.3,21.99,2.18,6.44,8
plant_0812_severity_2.jpg,2,71.98,24.2,1.23,6.05,10
plant_0813_severity_2.jpg,2,82.48,18.64,1.29,6.43,15
plant_0814_severity_1.jpg,1,87.66,23.03,1.26,5.48,8
plant_0815_severity_3.jpg,3,86.4,23.83,1.86,5.94,24
plant_0816_severity_0.jpg,0,46.88,17.95,1.79,6.43,2
plant_0817_severity_2.jpg,2,72.33,20.44,1.29,5.68,17
plant_0818_severity_1.jpg,1,62.78,21.9,1.31,6.49,7
plant_0819_severity_0.jpg,0,46.31,22.5,1.83,6.23,1
plant_0820_severity_3.jpg,3,84.57,26.05,2.32,5.42,18
plant_0821_severity_3.jpg,3,87.08,20.47,2.06,5.1,26
plant_0822_severity_1.jpg,1,68.44,19.57,1.7,5.25,7
plant_0823_severity_0.jpg,0,57.72,15.49,1.97,6.67,4
plant_0824_severity_1.jpg,1,69.96,22.2,1.67,5.77,7
plant_0825_severity_1.jpg,1,60.78,20.03,0.66,6.35,6
plant_0826_severity_0.jpg,0,52.37,21.72,1.59,6.65,3
plant_0827_severity_0.jpg,0,51.84,13.04,1.3,6.34,11
plant_0828_severity_2.jpg,2,80.62,28.88,1.28,4.14,22
plant_0829_severity_2.jpg,2,74.31,22.96,2.08,5.46,18
plant_0830_severity_3.jpg,3,75.88,22.53,3.34,4.16,30
plant_0831_severity_1.jpg,1,69.94,20.77,1.69,4.85,9
plant_0832_severity_0.jpg,0,45.59,20.59,1.6,7.26,5
plant_0833_severity_2.jpg,2,70.27,23.72,0.79,5.14,13
plant_0834_severity_1.jpg,1,72.95,20.28,1.3,6.81,12
plant_0835_severity_2.jpg,2,72.82,20.9,1.67,5.84,17
plant_0836_severity_1.jpg,1,60.19,20.71,1.11,5.34,9
plant_0837_severity_1.jpg,1,65.43,21.3,1.39,5.61,9
plant_0838_severity_1.jpg,1,76.02,19.98,1.22,6.26,8
plant_0839_severity_1.jpg,1,61.82,20.95,1.37,6.95,7
plant_0840_severity_2.jpg,2,81.87,22.98,1.36,5.44,15
plant_0841_severity_2.jpg,2,72.31,20.38,1.78,5.52,22
plant_0842_severity_1.jpg,1,65.54,20.37,1.54,6.26,9
plant_0843_severity_0.jpg,0,47.45,19.8,1.0,6.25,1
plant_0844_severity_3.jpg,3,87.72,22.18,3.08,4.09,25
plant_0845_severity_2.jpg,2,69.71,25.61,1.34,6.01,1
plant_0846_severity_2.jpg,2,68.47,22.82,1.71,5.42,12
plant_0847_severity_2.jpg,2,74.56,22.55,1.06,6.33,12
plant_0848_severity_2.jpg,2,58.9,18.9,1.35,5.65,15
plant_0849_severity_2.jpg,2,75.87,26.04,1.45,6.43,19
plant_0850_severity_0.jpg,0,44.83,26.57,1.91,7.15,4
plant_0851_severity_3.jpg,3,82.74,23.4,2.87,4.95,23
plant_0852_severity_1.jpg,1,73.28,22.38,1.13,6.72,8
plant_0853_severity_0.jpg,0,57.94,19.71,1.52,6.64,4
plant_0854_severity_0.jpg,0,54.68,23.1,1.2,6.86,1
plant_0855_severity_0.jpg,0,48.82,23.14,2.16,5.47,4
plant_0856_severity_3.jpg,3,83.38,27.39,2.25,4.6,18
plant_0857_severity_0.jpg,0,55.74,20.35,1.82,7.5,4
plant_0858_severity_0.jpg,0,54.7,17.86,2.11,5.88,7
plant_0859_severity_0.jpg,0,55.32,25.77,1.73,5.66,1
plant_0860_severity_0.jpg,0,49.73,20.6,1.77,6.6,5
plant_0861_severity_2.jpg,2,64.81,23.78,1.53,6.19,9
plant_0862_severity_3.jpg,3,79.74,23.07,2.39,5.41,21
plant_0863_severity_2.jpg,2,74.43,20.98,1.15,5.05,9
plant_0864_severity_0.jpg,0,48.06,19.25,1.64,6.03,5
plant_0865_severity_1.jpg,1,70.31,25.61,0.83,5.47,8
plant_0866_severity_0.jpg,0,59.21,18.68,1.66,6.26,6
plant_0867_severity_2.jpg,2,69.14,21.35,2.3,5.62,12
plant_0868_severity_3.jpg,3,94.84,23.33,3.93,5.03,18
plant_0869_severity_2.jpg,2,76.34,22.72,1.67,6.68,7
plant_0870_severity_1.jpg,1,71.29,24.73,1.42,6.57,7
plant_0871_severity_2.jpg,2,87.15,24.12,1.24,5.61,12
plant_0872_severity_3.jpg,3,70.88,21.58,2.21,5.97,27
plant_0873_severity_3.jpg,3,76.26,25.02,2.32,5.3,27
plant_0874_severity_3.jpg,3,89.9,24.23,2.97,4.56,25
plant_0875_severity_2.jpg,2,81.56,25.32,1.25,6.28,20
plant_0876_severity_1.jpg,1,60.0,21.98,1.8,5.33,10
plant_0877_severity_2.jpg,2,74.2,26.15,1.94,5.32,17
plant_0878_severity_3.jpg,3,89.4,26.78,2.23,5.21,20
plant_0879_severity_0.jpg,0,49.55,21.12,1.4,5.99,3
plant_0880_severity_2.jpg,2,67.76,21.71,0.91,5.06,14
plant_0881_severity_2.jpg,2,79.81,19.61,1.27,5.27,17
plant_0882_severity_0.jpg,0,56.87,17.88,1.7,6.72,4
plant_0883_severity_3.jpg,3,97.1,24.83,2.31,4.89,21
plant_0884_severity_2.jpg,2,66.92,24.17,0.5,4.94,16
plant_0885_severity_2.jpg,2,76.63,24.9,0.82,5.82,14
plant_0886_severity_2.jpg,2,68.13,25.17,0.89,5.57,23
plant_0887_severity_0.jpg,0,53.77,24.59,1.91,4.88,6
plant_0888_severity_0.jpg,0,47.35,23.12,1.49,6.99,5
plant_0889_severity_2.jpg,2,73.46,21.95,1.0,5.47,23
plant_0890_severity_2.jpg,2,69.99,22.95,0.87,5.71,5
plant_0891_severity_3.jpg,3,97.52,27.42,2.18,5.45,14
plant_0892_severity_3.jpg,3,93.84,25.12,2.5,4.69,30
plant_0893_severity_3.jpg,3,99.0,23.13,2.45,5.36,25
plant_0894_severity_2.jpg,2,79.47,21.68,0.58,6.63,19
plant_0895_severity_1.jpg,1,73.75,23.15,1.83,6.63,7
plant_0896_severity_1.jpg,1,61.96,21.94,1.64,4.8,7
plant_0897_severity_0.jpg,0,54.75,20.58,1.61,6.07,1
plant_0898_severity_3.jpg,3,82.41,23.96,3.26,6.08,30
plant_0899_severity_2.jpg,2,78.04,21.31,0.7,5.25,12
plant_0900_severity_3.jpg,3,90.34,24.54,2.61,5.44,18
plant_0901_severity_2.jpg,2,73.82,24.8,1.18,6.27,1
plant_0902_severity_2.jpg,2,69.85,19.98,1.16,5.64,18
plant_0903_severity_3.jpg,3,82.18,24.63,3.07,5.25,26
plant_0904_severity_0.jpg,0,53.94,14.73,1.84,7.01,1
plant_0905_severity_1.jpg,1,70.35,21.14,1.1,5.81,4
plant_0906_severity_0.jpg,0,60.46,17.2,1.81,6.21,2
plant_0907_severity_2.jpg,2,72.19,22.33,0.94,4.98,10
plant_0908_severity_2.jpg,2,76.45,23.05,1.57,6.33,18
plant_0909_severity_2.jpg,2,70.38,23.21,0.68,5.27,14
plant_0910_severity_1.jpg,1,73.71,23.96,1.54,5.83,3
plant_0911_severity_3.jpg,3,97.29,24.2,3.18,4.03,29
plant_0912_severity_3.jpg,3,73.72,21.22,1.82,5.42,29
plant_0913_severity_1.jpg,1,63.75,20.63,1.78,5.9,9
plant_0914_severity_1.jpg,1,77.96,24.85,1.27,5.26,9
plant_0915_severity_2.jpg,2,89.43,24.29,0.5,4.5,7
plant_0916_severity_1.jpg,1,79.72,25.93,1.47,5.51,9
plant_0917_severity_3.jpg,3,99.0,23.25,2.43,4.0,25
plant_0918_severity_3.jpg,3,92.72,25.28,2.06,5.8,28
plant_0919_severity_0.jpg,0,55.76,24.83,2.02,6.32,6
plant_0920_severity_1.jpg,1,64.43,20.68,1.25,5.85,4
plant_0921_severity_1.jpg,1,63.82,23.75,1.37,6.17,12
plant_0922_severity_3.jpg,3,82.98,23.48,2.94,5.19,27
plant_0923_severity_0.jpg,0,47.34,16.68,1.65,5.74,6
plant_0924_severity_3.jpg,3,86.58,26.18,2.12,5.41,29
plant_0925_severity_1.jpg,1,67.69,20.95,1.47,5.19,3
plant_0926_severity_3.jpg,3,74.7,22.06,2.25,5.65,26
plant_0927_severity_3.jpg,3,72.49,21.17,3.2,5.56,23
plant_0928_severity_2.jpg,2,75.77,22.09,0.98,5.16,17
plant_0929_severity_3.jpg,3,88.79,22.94,2.27,4.66,13
plant_0930_severity_1.jpg,1,60.17,25.1,1.56,5.74,13
plant_0931_severity_2.jpg,2,76.22,21.7,1.43,7.15,18
plant_0932_severity_3.jpg,3,81.21,22.96,3.08,5.06,23
plant_0933_severity_3.jpg,3,84.31,21.62,2.16,5.81,32
plant_0934_severity_2.jpg,2,83.27,23.16,1.35,6.73,12
plant_0935_severity_2.jpg,2,69.78,22.57,0.84,5.24,16
plant_0936_severity_0.jpg,0,65.38,24.56,2.02,6.33,2
plant_0937_severity_1.jpg,1,52.89,20.25,1.21,6.11,9
plant_0938_severity_3.jpg,3,80.49,23.35,1.2,5.51,12
plant_0939_severity_2.jpg,2,88.79,26.05,1.03,5.35,14
plant_0940_severity_2.jpg,2,71.28,22.94,0.5,4.91,10
plant_0941_severity_2.jpg,2,85.97,25.02,1.58,6.17,15
plant_0942_severity_3.jpg,3,81.75,24.79,1.88,5.87,31
plant_0943_severity_0.jpg,0,49.16,17.11,1.59,6.25,9
plant_0944_severity_2.jpg,2,72.27,24.24,1.51,6.09,15
plant_0945_severity_0.jpg,0,61.67,23.61,2.08,6.92,7
plant_0946_severity_2.jpg,2,60.73,24.31,0.81,4.66,18
plant_0947_severity_2.jpg,2,72.52,20.99,1.01,4.91,15
plant_0948_severity_3.jpg,3,62.53,20.16,2.32,6.45,25
plant_0949_severity_1.jpg,1,64.68,19.65,1.32,7.1,14
plant_0950_severity_3.jpg,3,99.0,22.54,2.13,4.58,21
plant_0951_severity_1.jpg,1,76.64,22.73,2.03,6.05,9
plant_0952_severity_3.jpg,3,87.1,24.43,3.14,4.0,21
plant_0953_severity_0.jpg,0,52.6,19.2,1.61,5.95,8
plant_0954_severity_2.jpg,2,77.8,23.21,1.68,4.91,6
plant_0955_severity_1.jpg,1,61.14,22.73,1.26,6.37,5
plant_0956_severity_1.jpg,1,62.08,22.69,2.39,4.05,5
plant_0957_severity_0.jpg,0,56.16,13.77,2.28,6.83,6
plant_0958_severity_2.jpg,2,83.61,25.44,0.84,4.86,13
plant_0959_severity_0.jpg,0,48.83,16.14,1.91,6.54,1
plant_0960_severity_3.jpg,3,99.0,21.09,2.58,5.07,35
plant_0961_severity_1.jpg,1,60.27,20.5,0.87,6.73,11
plant_0962_severity_2.jpg,2,74.83,23.43,1.3,6.54,10
plant_0963_severity_2.jpg,2,83.56,22.37,0.92,4.44,8
plant_0964_severity_0.jpg,0,59.47,25.98,1.3,5.88,3
plant_0965_severity_1.jpg,1,53.08,23.4,1.72,5.47,10
plant_0966_severity_3.jpg,3,88.89,20.94,3.43,5.23,12
plant_0967_severity_1.jpg,1,73.06,19.78,1.27,5.93,8
plant_0968_severity_3.jpg,3,95.09,26.73,2.9,5.09,31
plant_0969_severity_3.jpg,3,82.93,24.87,2.66,4.03,21
plant_0970_severity_2.jpg,2,84.84,20.66,0.57,4.61,21
plant_0971_severity_0.jpg,0,53.26,21.69,1.82,6.47,2
plant_0972_severity_2.jpg,2,71.41,21.44,1.83,5.61,19
plant_0973_severity_2.jpg,2,88.65,25.75,0.73,5.18,18
plant_0974_severity_2.jpg,2,74.08,24.73,1.25,5.11,14
plant_0975_severity_2.jpg,2,62.79,20.81,1.23,6.43,25
plant_0976_severity_1.jpg,1,62.74,21.29,1.46,6.39,13
plant_0977_severity_3.jpg,3,86.65,27.73,3.0,5.93,13
plant_0978_severity_0.jpg,0,54.6,23.32,1.76,6.02,6
plant_0979_severity_0.jpg,0,60.61,13.95,1.9,5.99,6
plant_0980_severity_0.jpg,0,48.3,17.49,2.02,6.35,7
plant_0981_severity_1.jpg,1,67.24,21.74,1.06,6.32,5
plant_0982_severity_1.jpg,1,69.81,23.48,1.25,6.57,6
plant_0983_severity_0.jpg,0,52.41,19.16,1.46,6.27,5
plant_0984_severity_1.jpg,1,60.54,22.51,1.24,6.07,8
plant_0985_severity_2.jpg,2,63.76,17.84,0.88,5.62,13
plant_0986_severity_0.jpg,0,50.32,21.92,2.05,7.18,7
plant_0987_severity_2.jpg,2,82.7,22.7,1.71,4.86,7
plant_0988_severity_1.jpg,1,63.73,20.52,1.34,6.43,11
plant_0989_severity_3.jpg,3,93.48,22.84,2.63,5.52,23
plant_0990_severity_1.jpg,1,66.13,21.41,0.97,6.12,12
plant_0991_severity_2.jpg,2,81.94,23.85,1.8,4.88,24
plant_0992_severity_2.jpg,2,75.07,24.78,1.53,5.84,13
plant_0993_severity_0.jpg,0,61.4,23.8,1.6,6.67,7
plant_0994_severity_3.jpg,3,95.1,21.36,1.96,4.64,21
plant_0995_severity_0.jpg,0,58.36,19.4,1.81,6.63,4
plant_0996_severity_2.jpg,2,91.4,20.71,1.59,5.33,14
plant_0997_severity_1.jpg,1,68.72,21.63,1.58,5.52,7
plant_0998_severity_2.jpg,2,79.9,22.26,1.85,6.03,15
plant_0999_severity_2.jpg,2,79.52,20.36,1.63,5.68,13
